8.489529136568307877e-04,-5.637289723381400108e-04,8.576800823211669922e-01,3.371624625287950039e-04,1.278186391573399305e-05,-3.312649278086610138e-05,9.999999403953552246e-01,5.212793475948274136e-04,-3.531781584024429321e-02,5.177469574846327305e-05,9.995796717703342438e-04,-1.301261247135698795e-03,3.385863080620765686e-02,1.499241101555526257e-03,3.533029928803443909e-02,1.067077027983032167e-04,-8.997218683362007141e-04,-5.830862792208790779e-04,-3.518501669168472290e-02,6.624578236369416118e-05,-6.742398836649954319e-04,4.637430608272552490e-02,1.569932222366333008e+00,4.639629647135734558e-02,1.509685635566711426e+00,-4.900080966763198376e-04,4.773760156240314245e-04,9.474278986454010010e-02,4.635840281844139099e-02,-1.569932341575622559e+00,-4.638039693236351013e-02,1.509685635566711426e+00,4.900164785794913769e-04,-4.773685941472649574e-04,9.474279731512069702e-02
-6.334556639194488525e-02,2.917296951636672020e-03,7.476778030395507812e-01,1.069392357021570206e-02,-1.466602552682161331e-03,-2.604628354310989380e-02,9.996024370193481445e-01,-7.289358377456665039e-01,1.588705927133560181e-01,1.996077597141265869e-01,7.224819064140319824e-01,1.211979016661643982e-01,-2.058397512882947922e-03,-7.448977231979370117e-01,-1.184535697102546692e-01,-2.507586479187011719e-01,6.953216791152954102e-01,9.034693986177444458e-02,-5.939804762601852417e-02,6.529983133077621460e-02,-3.581971302628517151e-02,-2.032158821821212769e-01,3.961043953895568848e-01,2.112529724836349487e-01,1.352378487586975098e+00,4.516927599906921387e-01,2.848812937736511230e-02,1.818233542144298553e-02,-1.711448132991790771e-01,-2.900807559490203857e-01,-7.282023131847381592e-02,1.213440775871276855e+00,-7.549130320549011230e-01,-2.476546913385391235e-01,-5.847047269344329834e-02
-5.203694105148315430e-02,1.588635519146919250e-02,5.227895379066467285e-01,3.095063753426074982e-02,4.054835531860589981e-03,-1.244446448981761932e-02,9.994352459907531738e-01,-1.399894833564758301e+00,2.996317744255065918e-01,1.852984428405761719e-01,1.768203616142272949e+00,-2.837030291557312012e-01,7.660795748233795166e-02,-1.457134723663330078e+00,-3.294421136379241943e-01,-1.310095489025115967e-01,1.765649795532226562e+00,-3.240610361099243164e-01,-1.490043252706527710e-01,3.827112913131713867e-02,-7.652503252029418945e-02,-2.127600461244583130e-01,3.951921463012695312e-01,2.146724611520767212e-01,1.313731074333190918e+00,7.564969062805175781e-01,1.934305205941200256e-02,3.903207555413246155e-02,-1.793412268161773682e-01,-2.874946594238281250e-01,-7.810041308403015137e-02,1.138705492019653320e+00,-1.303178906440734863e+00,-2.734790146350860596e-01,9.222054481506347656e-02
-5.116444081068038940e-02,1.598317734897136688e-02,5.201675295829772949e-01,3.187054768204689026e-02,4.026257898658514023e-03,-9.806992486119270325e-03,9.994357824325561523e-01,-1.400077223777770996e+00,2.947285175323486328e-01,1.875630468130111694e-01,1.773845195770263672e+00,-3.022385537624359131e-01,7.719791680574417114e-02,-1.462013959884643555e+00,-3.366602361202239990e-01,-1.280810236930847168e-01,1.775294542312622070e+00,-3.380544781684875488e-01,-1.483093053102493286e-01,3.263418376445770264e-02,-7.818516343832015991e-02,-2.124774754047393799e-01,3.949494659900665283e-01,2.155205309391021729e-01,1.312165856361389160e+00,7.589029073715209961e-01,1.909909769892692566e-02,4.006532952189445496e-02,-1.781668365001678467e-01,-2.878778576850891113e-01,-7.819280028343200684e-02,1.133415818214416504e+00,-1.307478547096252441e+00,-2.675644755363464355e-01,9.688187390565872192e-02
-5.063348263502120972e-02,1.601551473140716553e-02,5.184738039970397949e-01,3.242749348282814026e-02,3.987147938460111618e-03,-8.012303151190280914e-03,9.994339942932128906e-01,-1.398047089576721191e+00,2.912049293518066406e-01,1.894309818744659424e-01,1.775865077972412109e+00,-3.162079751491546631e-01,7.700461894273757935e-02,-1.463958144187927246e+00,-3.416242003440856934e-01,-1.269523650407791138e-01,1.779802322387695312e+00,-3.438118696212768555e-01,-1.480326056480407715e-01,2.886010147631168365e-02,-7.911301404237747192e-02,-2.119012027978897095e-01,3.948304653167724609e-01,2.164092510938644409e-01,1.310946941375732422e+00,7.607811689376831055e-01,1.927740871906280518e-02,4.054794088006019592e-02,-1.775087118148803711e-01,-2.881449162960052490e-01,-7.805704325437545776e-02,1.129446268081665039e+00,-1.309209585189819336e+00,-2.635070681571960449e-01,9.931892901659011841e-02
-5.019720643758773804e-02,1.578979939222335815e-02,5.172897577285766602e-01,3.280166536569595337e-02,4.028620664030313492e-03,-6.899456959217786789e-03,9.994299411773681641e-01,-1.395706772804260254e+00,2.889908850193023682e-01,1.907278597354888916e-01,1.776759266853332520e+00,-3.274753987789154053e-01,7.650842517614364624e-02,-1.464881896972656250e+00,-3.451351225376129150e-01,-1.267677843570709229e-01,1.781987428665161133e+00,-3.454247117042541504e-01,-1.483316421508789062e-01,2.609777078032493591e-02,-7.968086749315261841e-02,-2.114051282405853271e-01,3.947553038597106934e-01,2.174836099147796631e-01,1.310176968574523926e+00,7.619065046310424805e-01,1.942999288439750671e-02,4.100921005010604858e-02,-1.767636388540267944e-01,-2.885031402111053467e-01,-7.753100991249084473e-02,1.126477479934692383e+00,-1.309822559356689453e+00,-2.604018449783325195e-01,1.005633547902107239e-01
-4.975521564483642578e-02,1.569957472383975983e-02,5.162541270256042480e-01,3.309637308120727539e-02,3.996292129158973694e-03,-6.259710993617773056e-03,9.994245767593383789e-01,-1.393323421478271484e+00,2.875068783760070801e-01,1.916056126356124878e-01,1.777407050132751465e+00,-3.370388150215148926e-01,7.583257555961608887e-02,-1.465075850486755371e+00,-3.478665053844451904e-01,-1.269762814044952393e-01,1.782818675041198730e+00,-3.445164561271667480e-01,-1.487895548343658447e-01,2.429265528917312622e-02,-7.991553843021392822e-02,-2.106464505195617676e-01,3.944754898548126221e-01,2.188108116388320923e-01,1.309482097625732422e+00,7.625267505645751953e-01,1.935518719255924225e-02,4.136145859956741333e-02,-1.764708906412124634e-01,-2.888180911540985107e-01,-7.664155215024948120e-02,1.124251127243041992e+00,-1.310004949569702148e+00,-2.582361400127410889e-01,1.012902632355690002e-01
-4.935010150074958801e-02,1.574702374637126923e-02,5.154454112052917480e-01,3.328922390937805176e-02,3.962230868637561798e-03,-5.963024217635393143e-03,9.994201064109802246e-01,-1.391106128692626953e+00,2.860705554485321045e-01,1.922798901796340942e-01,1.777955770492553711e+00,-3.453227281570434570e-01,7.508599013090133667e-02,-1.464959144592285156e+00,-3.500901758670806885e-01,-1.274086087942123413e-01,1.783092856407165527e+00,-3.424297869205474854e-01,-1.493788063526153564e-01,2.299196831881999969e-02,-7.994490116834640503e-02,-2.099877297878265381e-01,3.941992819309234619e-01,2.193739116191864014e-01,1.309137463569641113e+00,7.622998952865600586e-01,1.893884874880313873e-02,4.192167520523071289e-02,-1.760554909706115723e-01,-2.892279326915740967e-01,-7.623331993818283081e-02,1.122665762901306152e+00,-1.309872388839721680e+00,-2.567170858383178711e-01,1.017677783966064453e-01
-4.896546527743339539e-02,1.588296331465244293e-02,5.148103833198547363e-01,3.335754945874214172e-02,3.935747314244508743e-03,-5.783227737993001938e-03,9.994189739227294922e-01,-1.389354348182678223e+00,2.851737439632415771e-01,1.929015219211578369e-01,1.778686881065368652e+00,-3.519342541694641113e-01,7.448810338973999023e-02,-1.465039968490600586e+00,-3.521279990673065186e-01,-1.277291923761367798e-01,1.783137679100036621e+00,-3.398135006427764893e-01,-1.498478502035140991e-01,2.210812456905841827e-02,-7.989944517612457275e-02,-2.094510346651077271e-01,3.940817713737487793e-01,2.199430614709854126e-01,1.308716535568237305e+00,7.614220380783081055e-01,1.837000809609889984e-02,4.254748672246932983e-02,-1.758334934711456299e-01,-2.892944812774658203e-01,-7.571047544479370117e-02,1.121348023414611816e+00,-1.310073852539062500e+00,-2.555854320526123047e-01,1.020530313253402710e-01
-4.858564585447311401e-02,1.610721834003925323e-02,5.142222046852111816e-01,3.344475105404853821e-02,3.825784893706440926e-03,-5.718720611184835434e-03,9.994168877601623535e-01,-1.388043642044067383e+00,2.841449677944183350e-01,1.932182461023330688e-01,1.779414892196655273e+00,-3.570524752140045166e-01,7.415335625410079956e-02,-1.465242028236389160e+00,-3.537916243076324463e-01,-1.280015707015991211e-01,1.783504962921142578e+00,-3.371788859367370605e-01,-1.499297320842742920e-01,2.146399207413196564e-02,-7.971197366714477539e-02,-2.090393453836441040e-01,3.942077159881591797e-01,2.199868559837341309e-01,1.308488845825195312e+00,7.598857283592224121e-01,1.731444709002971649e-02,4.372867569327354431e-02,-1.756388694047927856e-01,-2.891847491264343262e-01,-7.518704980611801147e-02,1.120312213897705078e+00,-1.310177206993103027e+00,-2.548561990261077881e-01,1.023244410753250122e-01
