-4.705382138490676880e-02,1.665278337895870209e-02,5.137931108474731445e-01,2.878394536674022675e-02,4.260421264916658401e-03,-5.955809610895812511e-04,9.995763897895812988e-01,-1.403895378112792969e+00,2.916790246963500977e-01,2.048244178295135498e-01,1.781701922416687012e+00,-3.103343546390533447e-01,1.001815050840377808e-01,-1.458332657814025879e+00,-3.678966462612152100e-01,-1.409282237291336060e-01,1.780920505523681641e+00,-3.240740299224853516e-01,-1.507305502891540527e-01,1.607376523315906525e-02,-7.022733241319656372e-02,-1.999180614948272705e-01,3.910498917102813721e-01,2.122856527566909790e-01,1.297244906425476074e+00,8.290354013442993164e-01,1.041077077388763428e-01,1.852874876931309700e-03,-1.514806598424911499e-01,-2.938248813152313232e-01,-7.456222921609878540e-02,1.087001562118530273e+00,-1.306453347206115723e+00,-2.653854191303253174e-01,9.606061875820159912e-02
-4.705255851149559021e-02,1.665133424103260040e-02,5.137919187545776367e-01,2.876592800021171570e-02,4.260475281625986099e-03,-5.909125320613384247e-04,9.995769262313842773e-01,-1.404108762741088867e+00,2.916761040687561035e-01,2.047691047191619873e-01,1.781637430191040039e+00,-3.100771903991699219e-01,1.001878455281257629e-01,-1.458327054977416992e+00,-3.679048418998718262e-01,-1.408079117536544800e-01,1.780751109123229980e+00,-3.239263594150543213e-01,-1.506413221359252930e-01,1.606731116771697998e-02,-7.019273191690444946e-02,-1.997350603342056274e-01,3.910453319549560547e-01,2.124238610267639160e-01,1.297386884689331055e+00,8.290209770202636719e-01,1.041793599724769592e-01,1.754631986841559410e-03,-1.514803618192672729e-01,-2.938229739665985107e-01,-7.456572353839874268e-02,1.087008595466613770e+00,-1.306457042694091797e+00,-2.653846740722656250e-01,9.606429934501647949e-02
-4.712629690766334534e-02,1.673503220081329346e-02,5.137900114059448242e-01,2.876536548137664795e-02,4.260903690010309219e-03,-6.056312122382223606e-04,9.995769262313842773e-01,-1.404048323631286621e+00,2.915924191474914551e-01,2.047218382358551025e-01,1.781596422195434570e+00,-3.099540770053863525e-01,1.002775952219963074e-01,-1.458340525627136230e+00,-3.679123520851135254e-01,-1.409649103879928589e-01,1.780664563179016113e+00,-3.239052295684814453e-01,-1.505636721849441528e-01,1.609584316611289978e-02,-7.019254565238952637e-02,-1.997334063053131104e-01,3.910222053527832031e-01,2.124390155076980591e-01,1.297414779663085938e+00,8.290159106254577637e-01,1.042111217975616455e-01,1.721032196655869484e-03,-1.514672785997390747e-01,-2.939935326576232910e-01,-7.456805557012557983e-02,1.086944580078125000e+00,-1.306438446044921875e+00,-2.653751969337463379e-01,9.596513211727142334e-02
-4.713501408696174622e-02,1.674138568341732025e-02,5.137887001037597656e-01,2.873340249061584473e-02,4.259174689650535583e-03,-5.802773521281778812e-04,9.995778799057006836e-01,-1.404105544090270996e+00,2.916236221790313721e-01,2.046415656805038452e-01,1.781593799591064453e+00,-3.099433481693267822e-01,1.002267897129058838e-01,-1.458301067352294922e+00,-3.679754436016082764e-01,-1.410494297742843628e-01,1.780640482902526855e+00,-3.238893449306488037e-01,-1.505777537822723389e-01,1.604697853326797485e-02,-7.012772560119628906e-02,-1.997332423925399780e-01,3.910220861434936523e-01,2.124357372522354126e-01,1.297330617904663086e+00,8.290182948112487793e-01,1.041915416717529297e-01,1.768452813848853111e-03,-1.516874730587005615e-01,-2.939752638339996338e-01,-7.439079880714416504e-02,1.087095379829406738e+00,-1.306329488754272461e+00,-2.653185725212097168e-01,9.604462981224060059e-02
-4.713013768196105957e-02,1.673496514558792114e-02,5.137826204299926758e-01,2.871031127870082855e-02,4.259558394551277161e-03,-5.834776093252003193e-04,9.995785355567932129e-01,-1.404051065444946289e+00,2.915393412113189697e-01,2.047219425439834595e-01,1.781563758850097656e+00,-3.099259436130523682e-01,1.002340167760848999e-01,-1.458280920982360840e+00,-3.679608404636383057e-01,-1.411073803901672363e-01,1.780650258064270020e+00,-3.238929212093353271e-01,-1.505868881940841675e-01,1.605208963155746460e-02,-7.008157670497894287e-02,-2.001480311155319214e-01,3.909959793090820312e-01,2.122509479522705078e-01,1.297428369522094727e+00,8.288731575012207031e-01,1.041276678442955017e-01,1.843038015067577362e-03,-1.516917943954467773e-01,-2.939769029617309570e-01,-7.438596338033676147e-02,1.087122917175292969e+00,-1.306442499160766602e+00,-2.653875946998596191e-01,9.606963396072387695e-02
-4.713706299662590027e-02,1.672509312629699707e-02,5.137819051742553711e-01,2.871108241379261017e-02,4.258798900991678238e-03,-5.632512620650231838e-04,9.995785355567932129e-01,-1.404118537902832031e+00,2.916517257690429688e-01,2.046612054109573364e-01,1.781636834144592285e+00,-3.099025189876556396e-01,1.002596318721771240e-01,-1.458277344703674316e+00,-3.679046332836151123e-01,-1.410395354032516479e-01,1.780749797821044922e+00,-3.238785564899444580e-01,-1.505378037691116333e-01,1.601170189678668976e-02,-7.008354365825653076e-02,-2.001477032899856567e-01,3.909970223903656006e-01,2.122489213943481445e-01,1.297407746315002441e+00,8.288450837135314941e-01,1.042018756270408630e-01,1.739832689054310322e-03,-1.516780108213424683e-01,-2.941455543041229248e-01,-7.439281046390533447e-02,1.087107181549072266e+00,-1.306313872337341309e+00,-2.652952373027801514e-01,9.598140418529510498e-02
-4.713600501418113708e-02,1.673067919909954071e-02,5.137656927108764648e-01,2.868201211094856262e-02,4.258650355041027069e-03,-5.668252706527709961e-04,9.995793700218200684e-01,-1.404132008552551270e+00,2.916496992111206055e-01,2.045426815748214722e-01,1.781636595726013184e+00,-3.097360432147979736e-01,1.004631444811820984e-01,-1.458278775215148926e+00,-3.678919374942779541e-01,-1.410821080207824707e-01,1.780772328376770020e+00,-3.238857090473175049e-01,-1.505262553691864014e-01,1.601905748248100281e-02,-7.002416253089904785e-02,-2.001282274723052979e-01,3.911065459251403809e-01,2.121608704328536987e-01,1.297426342964172363e+00,8.288396596908569336e-01,1.042223274707794189e-01,1.716798637062311172e-03,-1.516781002283096313e-01,-2.941483259201049805e-01,-7.439066469669342041e-02,1.086953759193420410e+00,-1.306221723556518555e+00,-2.650729119777679443e-01,9.591101109981536865e-02
-4.713391885161399841e-02,1.671948656439781189e-02,5.137585401535034180e-01,2.864223159849643707e-02,4.257786553353071213e-03,-5.732348072342574596e-04,9.995805025100708008e-01,-1.404192090034484863e+00,2.915801107883453369e-01,2.045097798109054565e-01,1.781556844711303711e+00,-3.097060918807983398e-01,1.004979759454727173e-01,-1.458244442939758301e+00,-3.678206801414489746e-01,-1.409895718097686768e-01,1.780723094940185547e+00,-3.238941431045532227e-01,-1.505372524261474609e-01,1.603144221007823944e-02,-6.994438916444778442e-02,-2.001270949840545654e-01,3.911069929599761963e-01,2.121613025665283203e-01,1.297428369522094727e+00,8.288380503654479980e-01,1.042271107435226440e-01,1.711496035568416119e-03,-1.517905145883560181e-01,-2.940242290496826172e-01,-7.459867745637893677e-02,1.086875438690185547e+00,-1.306339263916015625e+00,-2.650605738162994385e-01,9.598539024591445923e-02
-4.713657498359680176e-02,1.679123751819133759e-02,5.138301253318786621e-01,2.858711779117584229e-02,4.257164429873228073e-03,-5.687198136001825333e-04,9.995820522308349609e-01,-1.404214262962341309e+00,2.915742695331573486e-01,2.046193480491638184e-01,1.781592488288879395e+00,-3.096905648708343506e-01,1.005875468254089355e-01,-1.458190679550170898e+00,-3.678031563758850098e-01,-1.409628242254257202e-01,1.780717849731445312e+00,-3.238794505596160889e-01,-1.504298448562622070e-01,1.602361351251602173e-02,-6.983506679534912109e-02,-2.002811282873153687e-01,3.910208046436309814e-01,2.123074829578399658e-01,1.297585964202880859e+00,8.289919495582580566e-01,1.042115390300750732e-01,1.722879707813262939e-03,-1.517935842275619507e-01,-2.940266728401184082e-01,-7.460018247365951538e-02,1.086846232414245605e+00,-1.306408762931823730e+00,-2.650523185729980469e-01,9.604020416736602783e-02
-4.712722450494766235e-02,1.680280640721321106e-02,5.138100385665893555e-01,2.857187762856483459e-02,4.258816130459308624e-03,-5.832355818711221218e-04,9.995824694633483887e-01,-1.404352545738220215e+00,2.914839386940002441e-01,2.046536654233932495e-01,1.781670451164245605e+00,-3.096830248832702637e-01,1.007091179490089417e-01,-1.458004951477050781e+00,-3.680114150047302246e-01,-1.411771029233932495e-01,1.780383467674255371e+00,-3.238367438316345215e-01,-1.504107266664505005e-01,1.605227403342723846e-02,-6.980435550212860107e-02,-2.002831399440765381e-01,3.910064995288848877e-01,2.123213261365890503e-01,1.297844290733337402e+00,8.290458321571350098e-01,1.043446809053421021e-01,1.717025414109230042e-03,-1.518409699201583862e-01,-2.939926981925964355e-01,-7.442305982112884521e-02,1.086944699287414551e+00,-1.306422472000122070e+00,-2.650003135204315186e-01,9.606292843818664551e-02
